Timestamp,X_a,Y_a,Z_a,X_g,Y_g,Z_g,Activity
0.02,0.2111108,8.455,4.827877,-0.00168269,-0.005443695,-0.01090466,0.0
0.025,0.2005755,8.45,4.819425,-0.002015773,0.00395268,-0.00736488,0.0
0.05,0.3469141,8.456543,4.81,-0.002894016,0.003126494,-0.005090601,0.0
0.075,0.3407546,8.459623,4.839245,-0.004691326,-0.01555556,-0.008271541,0.0
0.1,0.2589454,8.443578,4.868211,-0.002222222,-0.006104791,-0.009535984,0.0
0.12,0.24055959999999998,8.4473325,4.8644680000000005,-5.547500000000014e-06,-0.0068148775,-0.008106873,0.0
0.125,0.2221738,8.451087,4.860725,0.002211127,-0.007524964,-0.006677762,0.0
0.15,0.2391834,8.429456,4.845136,0.005342179,0.003664455,-0.003002212,0.0
0.175,0.4114814,8.477685,4.796944,0.003388402,0.004554581,-0.00311306,0.0
0.2,0.3,8.444124,4.82,0.003127634,-0.009094588,-0.006923791,0.0
0.22,0.2997241,8.451786,4.820276,0.0009836724999999998,-0.0053349075000000004,-0.0084618955,0.0
0.225,0.2994482,8.459448,4.820552,-0.001160289,-0.001575227,-0.01,0.0
0.25,0.3085122,8.477768,4.838512,-0.001455897,-0.002567008,-0.008812134,0.0
0.275,0.2504297,8.45957,4.888711,-0.001111111,-0.003940859,-0.008133511,0.0
0.3,0.2390598,8.446795,4.83547,-0.002222222,-0.004026075,-0.004913407,0.0
0.32,0.28561274999999997,8.454614,4.8190855,-0.00038170900000000004,-0.00038983249999999985,-0.003524353,0.0
0.325,0.3321657,8.462433,4.802701,0.001458804,0.00324641,-0.002135299,0.0
0.35,0.3409618,8.440962,4.82,0.002825804,-0.001088182,-0.005724732,0.0
0.375,0.2502792,8.440279,4.820279,-0.001111111,-0.009322752,-0.005772487,0.0
0.4,0.222394,8.487606,4.852818,-0.001351209,0.001366544,-0.002957851,0.0
0.42,0.30104085,8.4658345,4.8335965000000005,-0.00070761459,0.0029268345,-0.0009233700000000002,0.0
0.425,0.3796877,8.444063,4.814375,-6.402018e-05,0.004487125,0.001111111,0.0
0.45,0.38952,8.472583,4.804354,-0.002222222,-0.00106573,-0.0002210513,0.0
0.475,0.2803717,8.468513,4.821115,-0.005797514,-0.01371857,-0.008888889,0.0
0.5,0.33,8.44244,4.842919,-0.004152348,-0.001286751,-0.006198931,0.0
0.52,0.319436,8.453437999999998,4.851459500000001,-0.003176224,-0.002343225,-0.007566032,0.0
0.525,0.308872,8.464436,4.86,-0.0022001,-0.003399699,-0.008933133,0.0
0.55,0.2657351,8.434265,4.867205,-0.0009067871,-0.006915736,-0.009773303,0.0
0.575,0.3080261,8.460282,4.84,0.001111111,0.0003850254,-0.00827649,0.0
0.6,0.33,8.429729,4.82,0.0,0.0006337239,-0.008888889,0.0
0.62,0.2806979,8.4419965,4.82,0.001104966,-0.005229478050000001,-0.008885816500000001,0.0
0.625,0.2313958,8.454264,4.82,0.002209932,-0.01109268,-0.008882744,0.0
0.65,0.2565228,8.44,4.840216,-0.001353363,0.0001001473,-0.006424415,0.0
0.675,0.3599859,8.479943,4.839986,0.0002799545,0.005818096,-0.00583551,0.0
0.7,0.32,8.431062,4.822212,-0.002842742,-0.00937948,-0.00875896,0.0
0.72,0.27117905,8.4456995,4.840600500000001,0.0002504784999999999,-0.009975290000000001,-0.0089615175,0.0
0.725,0.2223581,8.460337,4.858989,0.003343699,-0.0105711,-0.009164075,0.0
0.75,0.277188,8.45,4.864376,0.0003626322,-0.001134326,-0.008526257,0.0
0.775,0.34,8.462428,4.839712,0.005562661,0.00335465,-0.006680878,0.0
0.8,0.2749393,8.451411,4.823528,0.001688911,-0.01062229,-0.0105778,0.0
0.82,0.28314845,8.4650265,4.821764,0.00045653345,-0.0054787785,-0.01050919,0.0
0.825,0.2913576,8.478642,4.82,-0.0007758441,-0.000335267,-0.01044058,0.0
0.85,0.37,8.427188,4.817604,-0.001499391,-0.002387467,-0.0104998,0.0
0.875,0.2917819,8.462739,4.842739,-0.003277166,-0.006779002,-0.01663858,0.0
0.9,0.2061535,8.462692,4.873846,0.0003107326,-0.01193785,-0.01581356,0.0
0.92,0.22553754999999998,8.461644,4.854760000000001,-0.0004001891999999999,-0.00787117,-0.012271230000000001,0.0
0.925,0.2449216,8.460596,4.835674,-0.001111111,-0.00380449,-0.0087289,0.0
0.95,0.2869672,8.444549,4.845451,0.0024467,0.00266366,-0.004444444,0.0
0.975,0.2998579,8.430047,4.819953,0.00170382,0.0005927087,-0.00414809,0.0
1.0,0.3084056,8.455991,4.821594,-0.001057559,-0.002088343,-0.001218215,0.0
1.02,0.3242028,8.4529955,4.8271905,2.4755499999999956e-05,0.0006211479999999998,-0.0033882325,0.0
1.025,0.34,8.45,4.832787,0.00110707,0.003330639,-0.00555825,0.0
1.05,0.2894843,8.457217,4.868866,-0.001974809,-0.008025191,-0.01037112,0.0
1.075,0.1905096,8.45,4.86949,0.001111111,-0.006252642,-0.00766878,0.0
1.1,0.2982282,8.456836,4.823164,0.004554808,0.005724837,-0.006055929,0.0
1.12,0.3182717,8.448334,4.821582,0.004374167,0.0013301349999999997,-0.007472409,0.0
1.125,0.3383152,8.439832,4.82,0.004193526,-0.003064567,-0.008888889,0.0
1.15,0.24,8.423205,4.828398,0.000690003,-0.00681888,-0.01111111,0.0
1.175,0.23,8.46686,4.846279,0.002092553,-0.002027719,-0.008694385,0.0
1.2,0.2819163,8.457125,4.848084,-0.002992826,0.001451618,-0.004103937,0.0
1.22,0.33105305,8.4535625,4.853876,-0.003537536,-0.0017112809999999998,-0.005974626,0.0
1.225,0.3801898,8.45,4.859668,-0.004082246,-0.00487418,-0.007845315,0.0
1.25,0.2478606,8.45393,4.89393,-0.001918884,-0.01671694,-0.009242501,0.0
1.275,0.2261414,8.45,4.86,0.004226412,0.003115301,-0.006612159,0.0
1.3,0.1926202,8.46,4.835633,0.003589738,0.006239314,-0.001538464,0.0
1.32,0.2663948,8.455,4.8130705,0.0013227864499999998,0.008675212,0.00042535200000000015,0.0
1.325,0.3401694,8.45,4.790508,-0.0009441651,0.01111111,0.002389168,0.0
1.35,0.3338875,8.446113,4.839169,-0.003337916,-1.833171e-05,-0.00389118,0.0
1.375,0.2120341,8.442407,4.895186,-0.002654092,0.008239026,-0.001882602,0.0
1.4,0.3067293,8.444654,4.864654,0.0005969885,0.0165838,-0.0005969885,0.0
1.42,0.38558939999999997,8.468439499999999,4.8610310000000005,-0.00024366325000000006,0.013258405000000001,-0.00199530625,0.0
1.425,0.4644495,8.492225,4.857408,-0.001084315,0.00993301,-0.003393624,0.0
1.45,0.2963786,8.449914,4.886811,0.003313289,-0.01462257,-0.01710309,0.0
1.475,0.1709446,8.50937,4.900315,0.004761422,-0.006670044,-0.01397067,0.0
1.5,0.2796463,8.477942,4.857942,0.01070199,0.003196959,-0.00750503,0.0
1.52,0.31905755,8.463971,4.836088,0.010303118,-0.0029417185,-0.00933201,0.0
1.525,0.3584688,8.45,4.814234,0.009904246,-0.009080396,-0.01115899,0.0
1.55,0.2795714,8.437024,4.796595,0.007236488,-0.01528491,-0.01501427,0.0
1.575,0.2105683,8.430852,4.780284,0.007234761,-0.009185475,-0.01528405,0.0
1.6,0.1886496,8.448103,4.80865,0.001482058,-0.006296066,-0.01185231,0.0
1.62,0.18407220000000002,8.459051500000001,4.8203355000000006,0.0001390409999999999,-0.0024227695,-0.0069139905,0.0
1.625,0.1794948,8.47,4.832021,-0.001203976,0.001450527,-0.001975671,0.0
1.65,0.1824014,8.43,4.840395,0.001111111,0.005338916,0.005447236,0.0
1.675,0.3310904,8.43109,4.800363,0.001876629,0.009037551,0.008123371,0.0
1.7,0.31,8.47,4.816117,-0.002605619,-3.907911e-05,0.007010984,0.0
1.72,0.32120075000000003,8.46,4.8330585,-0.0035583865,0.0021804459449999997,0.004649958,0.0
1.725,0.3324015,8.45,4.85,-0.004511154,0.004399971,0.002288932,0.0
1.75,0.3599904,8.416663,4.816663,-0.008355209,0.002843404,-0.001955382,0.0
1.775,0.268259,8.460696,4.860348,-0.004037998,-0.004742663,-0.003333333,0.0
1.8,0.2127202,8.48456,4.85272,-0.002292678,0.001111111,-0.002222222,0.0
1.82,0.2663601,8.460676,4.856548,-0.0028130055,0.0015484384999999998,-0.000535851,0.0
1.825,0.32,8.436792,4.860376,-0.003333333,0.001985766,0.00115052,0.0
1.85,0.306113,8.443887,4.861661,-0.003333333,-0.00597598,-7.508088e-05,0.0
1.875,0.2539494,8.433949,4.866975,0.002222222,-0.002071191,-0.0001006876,0.0
1.9,0.3678412,8.46304,4.82956,0.001981175,0.001209059,-0.001401132,0.0
1.92,0.3987069,8.451519999999999,4.849673,0.0011471961,-0.003895943,-0.004902671999999999,0.0
1.925,0.4295726,8.44,4.869786,0.0003132172,-0.009000945,-0.008404212,0.0
1.95,0.2527426,8.467581,4.825162,0.004867926,-0.01111111,-0.01111111,0.0
1.975,0.2024472,8.347634,4.771335,0.003416541,0.002788216,-0.01100291,0.0
2.0,0.2779618,8.45494,4.80494,0.001221615,0.01908006,-0.006063319,0.0
2.02,0.3511663,8.496954,4.8115505,-0.0014322259999999998,0.010006345449999999,-0.007834481,0.0
2.025,0.4243708,8.538968,4.818161,-0.004086067,0.0009326309,-0.009605643,0.0
2.05,0.1083212,8.463869,4.875547,-0.001187161,-0.01444444,-0.009117038,0.0
2.075,0.2158019,8.45084,4.87,0.004490097,-0.002039614,0.006712319,0.0
2.1,0.4166483,8.463994,4.823994,0.005052221,0.002074996,0.006414999,0.0
2.12,0.42922365,8.4716555,4.841997,0.000859444,-0.0022403299999999996,0.0008370955000000001,0.0
2.125,0.441799,8.479317,4.86,-0.003333333,-0.006555656,-0.004740808,0.0
2.15,0.3265675,8.462686,4.864627,0.001111111,-0.009213601,-0.01052991,0.0
2.175,0.18724,8.48448,4.8462,-0.002497009,-0.004958127,-0.008876925,0.0
2.2,0.2382411,8.45608,4.83392,-0.0005430848,0.00609864,-0.003383216,0.0
2.22,0.24732815000000002,8.444455,4.848564,0.0008252445999999998,0.00024766899999999984,-0.0022471635,0.0
2.225,0.2564152,8.43283,4.863208,0.002193574,-0.005603302,-0.001111111,0.0
2.25,0.4142475,8.457387,4.871979,0.006688543,-0.01206474,-0.004286967,0.0
2.275,0.260573,8.449754,4.810327,0.004891196,-0.01567013,-0.005440984,0.0
2.3,0.1965033,8.449638,4.844819,-0.0009094127,-0.001009377,-0.003434183,0.0
2.32,0.2715847,8.439818500000001,4.844076,0.00117357165,0.0032690349999999996,-0.002866591,0.0
2.325,0.3466661,8.429999,4.843333,0.003256556,0.007547447,-0.002298999,0.0
2.35,0.23,8.465744,4.800331,0.005081417,-0.008570402,-0.005874042,0.0
2.375,0.6173809,8.483367,4.860374,0.009607171,-0.01787884,-0.01555556,0.0
2.4,0.1397103,8.40824,4.836964,-0.003730028,-0.02733569,-0.01342411,0.0
2.42,0.118846385,8.392287499999998,4.8439935,0.0017242910000000002,-0.017286225,-0.01286678,0.0
2.425,0.09798247,8.376335,4.851023,0.00717861,-0.00723676,-0.01230945,0.0
2.45,0.2354631,8.574019,4.929827,-0.01338589,0.03372122,0.01019394,0.0
2.475,0.2655859,8.229938,4.712234,0.02493156,0.009458837,-0.004650099,0.0
2.5,0.2636756,8.373676,4.791821,0.002947929,-0.01205822,-0.009688396,0.0
2.52,0.2436699,8.4140135,4.830413999999999,-0.0016221345000000005,-0.013108990000000001,-0.011463418,0.0
2.525,0.2236642,8.454351,4.869007,-0.006192198,-0.01415976,-0.01323844,0.0
2.55,0.2920789,8.45052,4.84,0.001111111,0.001418317,-0.01,0.0
